danceability,artist_name,song_id,track_name,key,energy,acousticness,duration_ms,loudness,speechiness,tempo,pais
0.763,Ekhoe,59wn91U7xuJ5S1zkX8HmpK,Smash!,11,0.531,0.193,144000,-7.748,0.124,80.023,HUN
0.753,Azahriah,24FcipgSN2fLdcEZ1zKQYX,Depicentrum (outro),4,0.59,0.656,128000,-8.392,0.0901,101.026,HUN
0.561,David Guetta,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),7,0.965,0.00383,175238,-3.673,0.0343,128.04,HUN
0.611,VALMAR,3uAoUHEPlLa5pWKpOrmIxo,SZÍNVAK,10,0.767,0.053,198279,-4.695,0.038,133.885,HUN
0.837,DESH,5FW58MYtSU6mFxp88eOHI8,Malibu,10,0.644,0.129,138713,-7.508,0.0684,101.012,HUN
0.697,Bruno X Spacc,1Bx2uFBMPWHZ7ctb4XkIs4,Fantom,10,0.632,0.519,217679,-4.735,0.0345,129.07,HUN
0.696,Azahriah,7cU3vDXfkH4bAemYBxuoJT,Miafasz,8,0.707,0.368,193543,-6.704,0.217,87.478,HUN
0.731,Beton.Hofi,4Os68ICIOhJVOPfl53TjBP,TISZALÖK,11,0.578,0.138,156195,-5.059,0.167,79.997,HUN
0.729,Azahriah,38U5WKJpBQncqAss18dLrO,Habibi,9,0.57,0.283,161083,-6.072,0.181,156.999,HUN
0.881,Kolg8eight,6WBuRbov384zl6wPJ49piD,Rizikó,1,0.701,0.502,224697,-5.895,0.27,94.955,HUN
0.741,Azahriah,7lemjnVRAqQtqqLdSqCKqM,Mind1,2,0.658,0.548,191538,-8.631,0.0717,103.942,HUN
0.837,BSW,2RXUQI9ymvyPCmD2V5Hm44,Kamagra Gang,4,0.622,0.478,169362,-6.305,0.331,140.981,HUN
0.571,Ekhoe,1cf5u4F1zIvn9wUjhqzxm9,Forog a világ,6,0.312,0.187,156039,-15.002,0.0816,154.023,HUN
0.728,VZS,1k5srHy6QKbhOCApsBRFYu,Trónfosztó,5,0.814,0.107,168000,-7.391,0.315,200.124,HUN
0.902,KKevin,6w9aIT3TyqClXIcKyw6W1a,Topshit,1,0.504,0.0955,166165,-7.136,0.174,91.013,HUN
0.593,Pogány Induló,1PLekMr5mC9sf0n37TWv5G,Gettó csirke,6,0.476,0.456,136286,-13.459,0.862,176.112,HUN
0.446,Azahriah,1K17dNOOtcoC1gLcAbccPp,Tisztán iszom,0,0.655,0.644,180750,-6.945,0.0439,162.924,HUN
0.718,Käärijä,5RX8T3EoTuXcybAxe6oPAw,Cha Cha Cha,2,0.791,0.00207,175161,-5.572,0.0447,155.082,HUN
0.79,Dzsúdló,3sUOONjFxjepoSXvKYrz5E,Lej,1,0.503,0.527,168800,-9.301,0.206,75.008,HUN
0.649,Manuel,1WMymP7Mj6GrI2VReJFSJD,Toxic,5,0.895,0.197,191205,-5.486,0.0623,165.918,HUN
0.545,Loreen,1DmW5Ep6ywYwxc2HMT5BG6,Tattoo,3,0.779,0.243,183375,-6.235,0.0751,150.002,HUN
0.629,Kiss Kevin,33zWUivvsRkfnOYx4FUmPt,Csinibaba,3,0.855,0.172,150000,-7.04,0.0735,134.028,HUN
0.721,Tóth Andi,0TbhapWcm8UxFS4wU27Ooa,Elhagyott,2,0.614,0.0303,159490,-7.904,0.0365,98.031,HUN
0.735,Jazzy,1ACFweuuvf6MHtptObgreR,Giving Me,7,0.651,0.329,169000,-9.25,0.112,127.07,IRL
0.636,Calvin Harris,5eTaQYBE1yrActixMAeLcZ,Miracle (with Ellie Goulding),9,0.869,0.0378,186496,-5.289,0.0412,143.011,IRL
0.508,David Kushner,1odExI7RdWc4BT515LTAwj,Daylight,2,0.43,0.83,212954,-9.475,0.0335,130.09,IRL
0.545,Loreen,1DmW5Ep6ywYwxc2HMT5BG6,Tattoo,3,0.779,0.243,183375,-6.235,0.0751,150.002,IRL
0.707,Miley Cyrus,4DHcnVTT87F0zZhRPYmZ3B,Flowers,0,0.681,0.0632,200455,-4.325,0.0668,117.999,IRL
0.696,PinkPantheress,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a Liar Pt. 2,5,0.809,0.252,131013,-8.254,0.05,132.962,IRL
0.678,Lewis Capaldi,3W5KHP0Yr56ejVDns9vci3,Wish You The Best,3,0.48,0.588,210880,-3.607,0.0298,107.934,IRL
0.718,Käärijä,5RX8T3EoTuXcybAxe6oPAw,Cha Cha Cha,2,0.791,0.00207,175161,-5.572,0.0447,155.082,IRL
0.637,Taylor Swift,0V3wPSX9ygBnCm8psDIegu,Anti-Hero,4,0.643,0.13,200690,-6.571,0.0519,97.008,IRL
0.793,Ed Sheeran,3p7XQpdt8Dr6oMXSvRZ9bg,Eyes Closed,11,0.52,0.246,194926,-7.457,0.0696,107.014,IRL
0.737,Switch Disco,1UPHCP5YeVfele4DMbdGyi,REACT,6,0.899,0.0329,201146,-3.189,0.0556,125.992,IRL
0.644,SZA,1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,8,0.735,0.0521,153947,-5.747,0.0391,88.98,IRL
0.492,Morgan Wallen,7K3BhSpAxZBznislvUMVtn,Last Night,6,0.675,0.467,163855,-5.456,0.0389,203.759,IRL
0.52,Harry Styles,4Dvkj6JhhA12EX05fT7y2e,As It Was,6,0.731,0.342,167303,-5.338,0.0557,173.93,IRL
0.573,Libianca,26b3oVLrRUaaybJulow9kz,People,10,0.422,0.551,184791,-7.621,0.0678,124.357,IRL
0.516,Lizzy McAlpine,2L9N0zZnd37dwF0clgxMGI,ceilings,9,0.322,0.473,182888,-11.762,0.0292,148.005,IRL
0.799,Rema,1s7oOCT8vauUh01PbJD6ps,Calm Down (with Selena Gomez),11,0.802,0.429,239318,-5.196,0.0371,107.008,IRL
0.498,Post Malone,5w40ZYhbBMAlHYNDaVJIUu,Chemical,2,0.897,0.00136,184013,-4.907,0.045,169.902,IRL
0.538,RAYE,5mHdCZtVyb4DcJw8799hZp,Escapism.,2,0.742,0.138,272373,-5.355,0.114,96.107,IRL
0.898,Mae Stephens,6maTPqynTmrkWIralgGaoP,If We Ever Broke Up,7,0.732,0.621,142759,-3.982,0.0427,115.955,IRL
0.571,Niall Horan,1yHVHoz6Ny29gbbWJYVnFt,Heaven,5,0.761,0.0708,186043,-3.485,0.0261,91.991,IRL
0.501,Florence + The Machine,456WNXWhDwYOSf5SpTuqxd,Dog Days Are Over,7,0.809,0.0338,252819,-5.264,0.0938,149.964,IRL
0.697,OneRepublic,4fYte8ZvTK14NEhAOZocBi,I Ain't Worried,0,0.802,0.0988,148120,-6.412,0.0456,139.951,IRL
0.561,David Guetta,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),7,0.965,0.00383,175238,-3.673,0.0343,128.04,IRL
0.558,"Tyler, The Creator",7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),6,0.559,0.371,180387,-9.222,0.0959,78.558,IRL
0.602,David Guetta,3BKD1PwArikchz2Zrlp1qi,Baby Don't Hurt Me,7,0.91,0.00126,140018,-3.404,0.0308,127.944,IRL
0.486,Coldplay,1mea3bSkSGXuIRvnydlB5b,Viva La Vida,5,0.617,0.0954,242373,-7.115,0.0287,138.015,IRL
0.442,Tom Odell,7jtQIBanIiJOMS6RyCx6jZ,Another Love,4,0.538,0.717,244360,-8.55,0.0451,122.758,IRL
0.954,Coi Leray,6UN73IYd0hZxLi8wFPMQij,Players,6,0.516,0.03,139560,-5.817,0.16,105.001,IRL
0.783,FIFTY FIFTY,7FbrGaHYVDmfr7KoLIZnQ7,Cupid - Twin Ver.,11,0.592,0.435,174253,-8.332,0.0331,120.018,IRL
0.669,Lewis Capaldi,5uSFGgIfHMT3osrAd9n9ym,Forget Me,1,0.742,0.296,203472,-3.518,0.0441,101.982,IRL
0.633,Bakar,0rVJ6v23RQozOIvr1YotJP,Hell N Back,10,0.684,0.314,213573,-4.314,0.591,209.688,IRL
0.701,Jax Jones,4q05KbxYZ5JdkmrletgPjF,Whistle (feat. Calum Scott),10,0.88,0.182,181958,-4.56,0.0358,124.039,IRL
0.484,Vance Joy,7yq4Qj7cqayVTp3FF9CWbm,Riptide,1,0.731,0.431,204280,-6.694,0.0379,101.654,IRL
0.715,Metro Boomin,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),1,0.62,0.417,221520,-6.005,0.0484,97.95,IRL
0.352,The Killers,003vvx7Niy0yvhvHt4a68B,Mr. Brightside,1,0.911,0.00121,222973,-5.23,0.0747,148.033,IRL
0.552,Taylor Swift,1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,9,0.702,0.117,178427,-5.707,0.157,169.994,IRL
0.563,Alessandra,14LdhxElpZS0rKVV4nxtdA,Queen of Kings,4,0.908,0.0696,147980,-4.25,0.0868,125.972,IRL
0.685,George Ezra,4N5s8lPTsjI9EGP7K4SXzB,Green Green Grass,8,0.738,0.0695,167614,-4.413,0.0595,112.972,IRL
0.501,Lewis Capaldi,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,1,0.405,0.751,182161,-5.679,0.0319,109.891,IRL
0.633,Macklemore,22skzmqfdWrjJylampe0kt,Can't Hold Us (feat. Ray Dalton),2,0.927,0.0267,258432,-4.468,0.0839,146.097,IRL
0.838,Meghan Trainor,0QHEIqNKsMoOY5urbzN48u,Made You Look,10,0.525,0.345,134256,-3.562,0.0665,144.981,IRL
0.696,Tiësto,36gcliMRX1vCpgnrZE3dFZ,10:35,8,0.793,0.0683,172253,-5.733,0.097,120.003,IRL
0.829,Lil Durk,6HgWWaMu31KdOpEG5l28BG,All My Life (feat. J. Cole),3,0.436,0.15,223204,-8.205,0.327,143.031,IRL
0.687,Declan McKenna,4sNG6zQBmtq7M8aeeKJRMQ,Brazil,4,0.617,0.0941,252307,-5.213,0.0287,121.079,IRL
0.795,Lil Mabu,0Ymjv0OJeIIPXr6s9wi3iW,MATHEMATICAL DISRESPECT,1,0.507,0.0612,88304,-8.06,0.303,146.771,IRL
0.369,Zach Bryan,3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,4,0.192,0.555,228013,-12.151,0.04,175.212,IRL
0.823,Kali,7sliFe6W30tPBPh6dvZsIH,Area Codes,1,0.388,0.0187,139326,-10.867,0.491,154.569,IRL
0.712,Sam Smith,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),2,0.463,0.011,156943,-7.399,0.0797,131.199,IRL
0.719,Jonas Brothers,4inPxqHrj9VmjLx5JCDCV4,Waffle House,10,0.756,0.0272,145441,-4.385,0.0356,126.011,IRL
0.726,Finesse,2hHC2jw8qiE4IAPDGjU4Fu,"Gelosa (feat. Shiva, Sfera Ebbasta, Guè)",7,0.672,0.0378,182400,-5.5,0.0704,150.068,ITA
0.652,Lazza,0mHC3BK9vFGoEU0EcGPWRZ,CENERE,2,0.628,0.305,208324,-6.529,0.107,119.856,ITA
0.735,Geolier,7Da5kjy5GByLHE5OPQ4tpg,IL MALE CHE MI FAI (feat. Marracash),6,0.798,0.141,167339,-7.157,0.122,109.044,ITA
0.802,Rhove,3UYr4TdhtCthMH9ujhx0BA,Pelé,9,0.712,0.139,133859,-7.204,0.423,101.896,ITA
0.617,BLANCO,6ds6kgkB0qRSpSnxcBomCO,Un Briciolo Di Allegria (con MINA),2,0.707,0.467,207615,-4.31,0.0399,91.925,ITA
0.756,Geolier,5x9LonDyHxGUO2VzfHJHLE,COME VUOI,8,0.631,0.13,172615,-5.297,0.0502,130.052,ITA
0.761,Annalisa,1UcJs6RsX9upkeaFCNPBNs,Mon Amour,0,0.815,0.0078,203226,-3.023,0.0953,124.056,ITA
0.701,AriBeatz,4e1U6KRJGed8gh3uRbAv3P,"MIRAGE (feat. Ozuna, GIMS & Sfera Ebbasta)",7,0.601,0.0271,206282,-7.171,0.325,172.101,ITA
0.33,Tananai,74cyFjvgjyiFiQ3QxszFWq,TANGO,6,0.668,0.232,209062,-5.949,0.0613,127.228,ITA
0.781,Geolier,2E32Pv8w20r6ZH4oFecxOf,X CASO (feat. Sfera Ebbasta),10,0.464,0.334,215422,-6.88,0.0443,100.021,ITA
0.635,Marco Mengoni,4eI0ncpnZuv4A3ssTJRSDY,Due Vite,2,0.541,0.4,225653,-6.157,0.0314,116.938,ITA
0.633,Matteo Paolillo - Icaro,3X6QTmtaKukOu5lISJYi4g,ORIGAMI ALL'ALBA - CLARA,8,0.751,0.577,153759,-6.479,0.0643,143.91,ITA
0.621,Bizarrap,2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52",2,0.782,0.0125,198938,-5.548,0.044,128.033,ITA
0.716,Geolier,4midGjEpVz0mYkIdQMFX3l,CHIAGNE (feat. Lazza & Takagi & Ketra),6,0.737,0.115,179864,-5.831,0.0578,131.947,ITA
0.585,Shiva,0D3QZNAMH2d5MFkVlebo6h,Non lo Sai,0,0.678,0.106,228342,-6.851,0.0888,127.959,ITA
0.47,Mr.Rain,1nND6VDerwJxLaUwVVCp28,SUPEREROI,1,0.619,0.228,195000,-7.617,0.0514,136.083,ITA
0.678,thasup,7jVQ6DP7Q6S2wKWqJmcTZL,Dimmi Che C'è (feat. Tedua),8,0.733,0.224,182079,-3.568,0.0581,79.963,ITA
0.662,Rocco Hunt,5vHWd8yLGCxb8s9RaThO9w,Non litighiamo più,6,0.845,0.039,180444,-4.327,0.145,134.857,ITA
0.545,Bresh,4CQNELF3U3gyNcI6sLr6yK,Guasto D'Amore,8,0.597,0.241,200081,-7.878,0.0308,103.848,ITA
0.844,Tony Effe,41ZKcEXI1OSUDpY2zzP45D,BOSS,1,0.516,0.0102,144930,-7.465,0.198,89.986,ITA
0.572,Guè,1xUnvxp9DFrpwXnO0RHKUp,Cookies N' Cream (feat. ANNA & Sfera Ebbasta),9,0.66,0.37,201845,-5.375,0.244,123.691,ITA
0.74,Shiva,0AbDjrdgKTXzGzvQ1drgQl,Un Altro Show (feat. Geolier),2,0.693,0.132,171702,-6.185,0.095,107.074,ITA
0.816,Medy,1la73rdzbQGNRFJyO9E71c,Arai (feat. Capo Plaza),4,0.735,0.0653,181668,-4.809,0.101,127.988,ITA
0.757,Rose Villain,0uXDSAM6q44glALKnQQyqW,Fantasmi (feat. Geolier),0,0.766,0.506,133267,-5.386,0.116,97.971,ITA
0.77,Shiva,32VGaGAXpPFYh0XgmHp7lI,100 OPPS,1,0.578,0.0522,169629,-3.726,0.0977,151.24,ITA
0.835,Madame,1r2uadbNnJrNjuupsFGXJJ,IL BENE NEL MALE,6,0.705,0.268,213144,-8.539,0.0538,119.021,ITA
0.888,VillaBanks,3yjVLPigd6HDjBpJMYEUih,"Il Doc 3 (feat. Tony Effe, Slings & MamboLosco)",1,0.606,0.302,211429,-7.634,0.191,96.982,ITA
0.508,David Kushner,1odExI7RdWc4BT515LTAwj,Daylight,2,0.43,0.83,212954,-9.475,0.0335,130.09,ITA
0.707,Miley Cyrus,4DHcnVTT87F0zZhRPYmZ3B,Flowers,0,0.681,0.0632,200455,-4.325,0.0668,117.999,ITA
0.635,Annalisa,39jxR2xnmcBbkdPX9oNzsI,Bellissima,0,0.95,0.00985,201334,-2.41,0.0413,148.006,ITA
0.545,Loreen,1DmW5Ep6ywYwxc2HMT5BG6,Tattoo,3,0.779,0.243,183375,-6.235,0.0751,150.002,ITA
0.925,Diss Gacha,4kSEO7zOY10fak3s1KF04k,Captato,2,0.55,0.00636,123333,-9.453,0.248,143.96,ITA
0.594,Lazza,01DXwNf1GzEJkYTbXgL0eb,USCITO DI GALERA,7,0.746,0.188,172654,-5.853,0.137,164.231,ITA
0.745,Pinguini Tattici Nucleari,76LF4y8EPCZztMVpoISOer,Coca zero,4,0.731,0.143,203648,-5.943,0.218,75.001,ITA
0.778,Bizarrap,4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53",2,0.632,0.274,218289,-5.6,0.0493,122.104,ITA
0.683,Capo Plaza,1XpmMe95dk9jh3zuOMpeU2,Capri Sun,0,0.852,0.0454,199680,-2.755,0.0636,93.068,ITA
0.768,ROSALÍA,609E1JCInJncactoMmkDon,BESO,5,0.644,0.736,194543,-6.671,0.136,95.05,ITA
0.705,Elodie,1Zr8LezOCv9IKPm9cwN27F,Due,5,0.752,0.131,193926,-4.843,0.127,90.995,ITA
0.608,Bresh,0hReXAWKqGzHBYnw0S1CXu,Altamente Mia,3,0.652,0.0377,172719,-6.061,0.0707,80.055,ITA
0.753,Noizy,1elcu8IXCUBRUYObThbyZU,Location,7,0.528,0.166,175933,-10.641,0.148,140.88,ITA
0.788,Lazza,0SsUOrXUM2gZxVLYizZfQZ,PANICO (feat. Takagi & Ketra),4,0.731,0.0615,188564,-6.082,0.047,127.03,ITA
0.703,Shablo,0MLu1cFYL4ikdRTdasCQT9,M' Manc (con Geolier & Sfera Ebbasta),6,0.704,0.048,180000,-6.117,0.0641,139.933,ITA
0.7,MamboLosco,5O3JxKrBqIQais5ZgMx1Qp,Karma (feat. Rondodasosa),2,0.595,0.107,226864,-7.027,0.308,147.761,ITA
0.563,Alessandra,14LdhxElpZS0rKVV4nxtdA,Queen of Kings,4,0.908,0.0696,147980,-4.25,0.0868,125.972,ITA
0.446,BLANCO,0vJpQBk0qJYvlXdMash30m,L'Isola Delle Rose,6,0.781,0.00471,187400,-2.803,0.0442,85.883,ITA
0.503,Marracash,0xEgDBXYO9gGzmxCFWKxNg,CRUDELIA - I nervi,7,0.551,0.132,230923,-7.416,0.0733,109.862,ITA
0.744,Shiva,1MboxS3hV7Wr8UVO59uRth,Alleluia (feat. Sfera Ebbasta),8,0.579,0.272,160052,-6.698,0.206,133.105,ITA
0.661,Geolier,3gMPES6pOosBWxkXAakOxq,MONDAY (feat. Shiva & Michelangelo),7,0.715,0.308,165216,-4.042,0.346,100.26,ITA
0.857,Angelina Mango,3xee23Fj4m6DVu9UrWX5Up,Ci pensiamo domani,11,0.666,0.0425,180184,-3.57,0.0738,122.045,ITA
0.638,Mr.Rain,3ZG2jPvRmQDz1LAmpUzVZj,LA FINE DEL MONDO,7,0.777,0.294,162000,-8.74,0.0517,120.039,ITA
0.68,Kudos,2sbvNhKsY8OUEwlbZb7hXV,Haien Kommer (Sharkdog),6,0.776,0.095,196693,-7.237,0.0897,144.038,NORW
0.545,Loreen,1DmW5Ep6ywYwxc2HMT5BG6,Tattoo,3,0.779,0.243,183375,-6.235,0.0751,150.002,NORW
0.718,Käärijä,5RX8T3EoTuXcybAxe6oPAw,Cha Cha Cha,2,0.791,0.00207,175161,-5.572,0.0447,155.082,NORW
0.547,Brødrene Bausa,6lEjeruLQP9MAnKKzThhsv,Turné,3,0.57,0.422,174987,-7.673,0.0528,139.728,NORW
0.563,Alessandra,14LdhxElpZS0rKVV4nxtdA,Queen of Kings,4,0.908,0.0696,147980,-4.25,0.0868,125.972,NORW
0.742,UNDERGRUNN,4KjHgPOIsA8LlMwyAJRlfv,Michelin Stjerner,7,0.882,0.0622,184347,-3.606,0.0997,96.002,NORW
0.508,David Kushner,1odExI7RdWc4BT515LTAwj,Daylight,2,0.43,0.83,212954,-9.475,0.0335,130.09,NORW
0.641,Morgan Sulele,4EtmxzuZK9NvRjdlpHD229,Danse En Gang Til,10,0.907,0.0285,128795,-4.312,0.0696,140.003,NORW
0.611,Emma Steinbakken,0oQOmpUTham7BqNPAMBImy,Delilah,0,0.581,0.295,158102,-8.52,0.0337,101.969,NORW
0.515,Albin Lee Meldau,2gwirjNHYJPlBwOJ5Aftwv,Josefin,4,0.454,0.836,221218,-10.119,0.0306,81.009,NORW
0.81,Roc Boyz,3gZrQYFNYJmRKeVcZMHy8w,Sett deg ned,2,0.572,0.0395,152000,-7.046,0.169,123.028,NORW
0.707,Miley Cyrus,4DHcnVTT87F0zZhRPYmZ3B,Flowers,0,0.681,0.0632,200455,-4.325,0.0668,117.999,NORW
0.93,UNDERGRUNN,5OGnojWHysrkcgLzBAj2SA,Klikk,11,0.83,0.179,154763,-4.685,0.255,95.983,NORW
0.367,Emma Steinbakken,6TYFXyFTDZ6qwFPuBJfWpK,Floden,3,0.438,0.245,212962,-9.78,0.034,119.408,NORW
0.839,Johanne Holmedahl,3jpeo8JtADAgw5VViBifUN,Til Dovre Faller,0,0.639,0.0243,221205,-6.036,0.0593,117.952,NORW
0.748,UNDERGRUNN,3h2IRgTZrU4hSNCePszT23,Italia,11,0.703,0.0336,170281,-6.349,0.0464,110.011,NORW
0.742,Hagle,4docWah77XQ5t9jexaJKBG,Danse på panseret,1,0.892,0.0036,144000,-6.892,0.0534,105.009,NORW
0.74,UNDERGRUNN,0eoNXHlt2V32uXCy60jCCa,Lenge Leve,7,0.789,0.307,135347,-5.931,0.06,130.042,NORW
0.527,Dagny,6C5LnlnUGRZFASpBKVPJYw,Heartbreak In The Making,8,0.733,0.00708,194347,-3.64,0.0305,123.888,NORW
0.638,LongMen,6zLT7LoAaYD4F9Hwkt2wJ1,Pyton 2023 (Vet du vil ha meg),1,0.699,0.0174,187420,-9.814,0.493,144.727,NORW
0.652,RykkinnFella,0OdiUIuHz3W2178hAdC6rt,17. Mai er vi så glad i,4,0.593,0.151,154805,-8.957,0.363,127.928,NORW
0.584,Zara Larsson,4vOoQh9MhS9pyrbvc8LyMz,Can't Tame Her,6,0.915,0.00686,196940,-3.199,0.11,181.882,NORW
0.867,Ballinciaga,56kyGGwLIVAR30ZFiASn8Q,Dans På Bordet,8,0.699,0.15,143520,-3.436,0.0554,125.023,NORW
0.832,Broiler,6NaSSp1G4OUCZjTPXuZNP9,1,5,0.617,0.0911,112907,-8.412,0.055,125.994,NORW
0.561,David Guetta,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),7,0.965,0.00383,175238,-3.673,0.0343,128.04,NORW
0.602,David Guetta,3BKD1PwArikchz2Zrlp1qi,Baby Don't Hurt Me,7,0.91,0.00126,140018,-3.404,0.0308,127.944,NORW
0.707,Jonas Benyoub,3DEpiDGy8aebrTZrZB5CYY,TRILLE,5,0.781,0.0117,162017,-4.251,0.204,131.614,NORW
0.498,Post Malone,5w40ZYhbBMAlHYNDaVJIUu,Chemical,2,0.897,0.00136,184013,-4.907,0.045,169.902,NORW
0.59,Alan Walker,1rBTBbtkJlSDk78gg8Dw9F,Hero,5,0.681,0.046,175764,-7.289,0.0305,126.02,NORW
0.681,Noa Kirel,6dUregFbvUNqHP5nphqesK,Unicorn,6,0.868,0.0216,170900,-5.499,0.095,130.126,NORW
0.725,Ringnes-Ronny,7iWb4MyDsYf0GcE6mCCsJc,Helg,4,0.821,0.29,171009,-6.59,0.046,128.032,NORW
0.641,Ramón,7oodjYvd9RYhRjUufF2QTW,17.mai,10,0.674,0.49,158600,-9.184,0.0879,119.895,NORW
0.803,Kamelen,2nUlmWTApV6PdzUUATOawa,Damn Girl,0,0.79,0.057,151800,-6.325,0.167,125.134,NORW
0.591,vinni,7BUb5sLSVC8xIE54NN8Vx1,evig og alltid (med Emma Steinbakken),9,0.675,0.0303,184453,-5.923,0.256,120.029,NORW
0.586,Emma Steinbakken,2sozHYsnyu73izwt9BoSa5,Home,9,0.828,0.279,155418,-3.009,0.0936,139.929,NORW
0.709,Ballinciaga,3mrOghCXTH1wg1JliCHenY,En Shot,11,0.88,0.0575,144375,-7.129,0.0425,127.994,NORW
0.783,FIFTY FIFTY,7FbrGaHYVDmfr7KoLIZnQ7,Cupid - Twin Ver.,11,0.592,0.435,174253,-8.332,0.0331,120.018,NORW
0.521,Chris Holsten,0cnyiYBUwlP64AtIN5FrRI,Rekk opp hånda,2,0.5,0.564,180127,-7.461,0.0363,124.756,NORW
0.818,C.Gambino,3pBTElvw1OK7pDDI3MR4qC,G63,5,0.506,0.284,162105,-10.91,0.201,113.981,NORW
0.732,Ringnes-Ronny,5CqyzTnsaP20NBBiDZZe5H,5 SHOTS,7,0.889,0.109,128772,-6.049,0.0637,140.0,NORW
0.635,Blackie,7IfJ76AmwueC2QiN3USbyt,WONDERLAND,8,0.689,0.218,141472,-6.715,0.113,105.308,NORW
0.752,Kris Winther,63W1J9kATzxUMbINhRwn3D,Barra Brava,1,0.868,0.0331,117333,-6.475,0.166,135.062,NORW
0.479,TIX,1dBfRwPwKEqyKuC6lBQcRz,STUDIO 23,7,0.912,0.0354,150353,-4.032,0.178,169.921,NORW
0.678,Lewis Capaldi,3W5KHP0Yr56ejVDns9vci3,Wish You The Best,3,0.48,0.588,210880,-3.607,0.0298,107.934,NORW
0.814,Rambow,0accAkIfqV6MxWMBCzk97y,F.H.D.S!,6,0.735,0.0325,158837,-4.613,0.0808,96.977,NORW
0.827,Karpe,2coLAzVouJE4BC8lrKbDLk,PAF.no,8,0.421,0.824,226706,-8.996,0.0609,98.041,NORW
0.799,Rema,1s7oOCT8vauUh01PbJD6ps,Calm Down (with Selena Gomez),11,0.802,0.429,239318,-5.196,0.0371,107.008,NORW
0.589,Vidar Villa,7Kbnj5tbe6b0N8u0uRgiSW,Fy Faen Så Deilig,0,0.826,0.12,156914,-4.549,0.0462,85.755,NORW
0.486,Jens Book-Jenssen,4S1De6Tx74tNuxyRODRLXY,"Norge i rødt, hvitt og blått - 2006 Remastered Version",5,0.74,0.632,201720,-7.405,0.049,114.651,NORW
0.701,Roc Boyz,2Ah0Z0ZFAhmfyJAakATMCR,Creem,4,0.837,0.0195,212160,-4.671,0.181,124.926,NORW
0.718,Käärijä,5RX8T3EoTuXcybAxe6oPAw,Cha Cha Cha,2,0.791,0.00207,175161,-5.572,0.0447,155.082,POL
0.545,Loreen,1DmW5Ep6ywYwxc2HMT5BG6,Tattoo,3,0.779,0.243,183375,-6.235,0.0751,150.002,POL
0.904,BLANKA,3xxjYOFR1y7By2wNDS51XV,Solo,11,0.642,0.179,154710,-6.721,0.0401,98.945,POL
0.508,David Kushner,1odExI7RdWc4BT515LTAwj,Daylight,2,0.43,0.83,212954,-9.475,0.0335,130.09,POL
0.858,sanah,7nWQQ9OhSt0w5umRS94PJV,Marcepan,5,0.729,0.34,188727,-6.733,0.0995,109.979,POL
0.72,Kizo,6tARtPlcilM1u4tbAWgato,Taxi,7,0.772,0.221,180937,-6.354,0.237,128.029,POL
0.563,Alessandra,14LdhxElpZS0rKVV4nxtdA,Queen of Kings,4,0.908,0.0696,147980,-4.25,0.0868,125.972,POL
0.718,Kizo,31xzEogE9mXNUGF92kJqv1,COLOSSEUM,11,0.754,0.131,185600,-6.613,0.213,150.015,POL
0.481,Szpaku,4ROC81h8HweWDJcSw0JtF9,UZUMAKI FORMA OSTATECZNA,6,0.581,0.487,198773,-8.056,0.131,80.821,POL
0.37,Dawid Podsiadło,2yxPqxHbj1L7vrCpHLtAcG,mori,6,0.497,0.634,194827,-7.579,0.0501,125.032,POL
0.857,Przemek.pro,62CjIeDBUEjvWp4PUuUCAR,Akropol,9,0.917,0.147,134897,-4.759,0.149,144.956,POL
0.704,Måneskin,44Xyja7xYPlVC6v2CeweSi,GOSSIP (feat. Tom Morello),9,0.819,0.00176,168280,-2.974,0.0626,139.921,POL
0.707,Miley Cyrus,4DHcnVTT87F0zZhRPYmZ3B,Flowers,0,0.681,0.0632,200455,-4.325,0.0668,117.999,POL
0.674,Oki,1ZZ7uFD6pS1Rt3ELtMqsSl,SPRZEDAŁEM SIĘ,2,0.76,0.0263,207720,-5.108,0.194,132.002,POL
0.622,Białas,6eEOdkX7WzYUnK7pHj5Jdh,Uzi,1,0.584,0.166,175519,-6.83,0.0838,123.959,POL
0.787,2115,3Nqxx5fdl3FQlrk3zarRmA,DRESSCODE,11,0.564,0.161,166333,-8.894,0.192,90.002,POL
0.857,Przemek.pro,35XEhELJFZ1wEN1a444t9t,Fatamorgana,0,0.942,0.166,179556,-4.159,0.252,134.951,POL
