danceability,artist_name,song_id,track_name,key,energy,acousticness,duration_ms,loudness,speechiness,tempo,pais
0.695,Dilaw,5SyigMsSY8uAV1m27fhnLD,Uhaw,2,0.337,0.846,267049,-9.196,0.0419,122.0,PHI
0.577,keshi,2bdVgAQgosGUJoViVDNeOV,LIMBO,8,0.366,0.879,212785,-11.792,0.0368,129.923,PHI
0.519,Adie,2jbf9EytR7fzpSrPWAYCf9,Paraluman,5,0.246,0.774,312320,-13.85,0.0396,90.121,PHI
0.588,Taylor Swift,0ug5NqcwcFR2xrfTkc7k8e,Style,7,0.791,0.00245,231000,-5.595,0.0402,94.933,PHI
0.63,Dionela,7bAVndaTleEnfizm6h2d3i,Musika,9,0.414,0.554,246667,-7.14,0.029,134.774,PHI
0.379,iluna,1AuxZd50Dpaz0cCWphYryh,panaginip,5,0.354,0.194,332406,-12.412,0.037,129.299,PHI
0.706,The Weeknd,37F0uwRSrdzkBiuj0D5UHI,Reminder,8,0.505,0.142,218880,-6.923,0.193,160.053,PHI
0.676,Stacey Ryan,5xwBIieMMFUmLDgvG4DjFe,Fall In Love Alone,7,0.625,0.316,205428,-5.455,0.0711,171.883,PHI
0.707,Miley Cyrus,4DHcnVTT87F0zZhRPYmZ3B,Flowers,0,0.681,0.0632,200455,-4.325,0.0668,117.999,PHI
0.394,Adie,5CUQnKjA6nlteCnxMKsjIu,Tahanan,3,0.366,0.799,293727,-10.855,0.031,109.862,PHI
0.613,Taylor Swift,4R2kfaDFhslZEMJqAFNpdd,cardigan,0,0.581,0.537,239560,-8.588,0.0424,130.033,PHI
0.758,Because,7C9Knp9FzLY6RwgktmW9Ge,BMW,1,0.39,0.567,168205,-9.799,0.0485,117.048,PHI
0.52,Harry Styles,4Dvkj6JhhA12EX05fT7y2e,As It Was,6,0.731,0.342,167303,-5.338,0.0557,173.93,PHI
0.375,Zack Tabudlo,08MFgEQeVLF37EyZ7jcwLc,Pano,3,0.457,0.868,254400,-7.018,0.0315,174.839,PHI
0.603,Daniel Caesar,2LlOeW5rVcvl3QcPNPcDus,Always,9,0.441,0.692,225313,-8.178,0.0518,136.137,PHI
0.551,Stephen Sanchez,1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,10,0.55,0.777,176440,-5.339,0.0286,101.19,PHI
0.685,Up Dharma Down,6FIEuf1JIzmCtach0gXpeG,Tadhana,6,0.322,0.162,222447,-13.2,0.0369,155.977,PHI
0.478,yuji,3W4U7TEgILGpq0EmquurtH,Old Love,11,0.367,0.716,249382,-10.513,0.0283,141.95,PHI
0.696,PinkPantheress,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a Liar Pt. 2,5,0.809,0.252,131013,-8.254,0.05,132.962,PHI
0.898,Rex Orange County,1gH1h30wkQdd9zhY3j7a8T,THE SHADE,5,0.509,0.391,181507,-7.973,0.062,119.869,PHI
0.702,The Weeknd,0mL82sxCRjrs3br407IdJh,Is There Someone Else?,9,0.586,0.0388,199111,-7.83,0.0313,134.951,PHI
0.656,dhruv,0QzuaeCEEOV40Pn7IvKEny,double take,8,0.436,0.845,171743,-11.141,0.0744,109.239,PHI
0.709,Flow G,6Rv8Ltr2MuAIM3LHF4L8qs,Rapstar,10,0.867,0.109,219470,-5.122,0.0424,151.966,PHI
0.842,Tyler ICU,5tpft20jhQvRlG3O7XfwWy,"Mnike (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)",1,0.504,0.0246,391888,-7.557,0.0534,112.995,SAF
0.829,Lil Durk,6HgWWaMu31KdOpEG5l28BG,All My Life (feat. J. Cole),3,0.436,0.15,223204,-8.205,0.327,143.031,SAF
0.813,Various Artists,4k5FlWz3dfhyQzmRpVPZsW,Hamba Juba,6,0.737,0.0146,480016,-7.439,0.0413,112.006,SAF
0.63,Inkabi Zezwe,1bmZLmDu9jkzwHInzPsYLD,Umbayimbayi,11,0.628,0.431,230000,-7.019,0.0924,77.014,SAF
0.799,2Point1,0AY3sNqV7qAdAZ8j6TRVBd,Stimela,8,0.622,0.00617,314342,-8.008,0.0677,113.002,SAF
0.808,Uncle Waffles,2qp7rTcFVz67fz88JSnbkU,"Yahyuppiyah (feat. Pcee, EeQue & Chley)",1,0.244,0.00448,296975,-21.167,0.105,112.036,SAF
0.875,Soa mattrix,1y5eHXBYiLgNv00KoHXm4o,Mina Nawe,5,0.871,0.0202,351641,-10.757,0.0458,112.006,SAF
0.799,Rema,1s7oOCT8vauUh01PbJD6ps,Calm Down (with Selena Gomez),11,0.802,0.429,239318,-5.196,0.0371,107.008,SAF
0.573,Libianca,26b3oVLrRUaaybJulow9kz,People,10,0.422,0.551,184791,-7.621,0.0678,124.357,SAF
0.781,Shaunmusiq,1SB1UdyYs3DMyzHVxZg0QE,"Bhebha (feat. Myztro, Mellow & Sleazy, QuayR Musiq & Matuteboy)",2,0.592,0.00196,343147,-12.185,0.0384,114.011,SAF
0.879,Tyler ICU,51fIDcNGiIp7pxHCCN5QaL,"NGIMOJA (feat. Khanyisa, Tumelo_za & Tyrondee)",4,0.315,0.00643,381769,-14.213,0.0975,111.99,SAF
0.792,Ayra Starr,1xs8bOvm3IzEYmcLJVOc34,Rush,1,0.503,0.0369,185093,-8.044,0.0626,99.97,SAF
0.875,Aymos,58u8z6ia8GTm9yZlkmtCtV,Fatela,1,0.36,0.0139,351451,-14.033,0.106,112.013,SAF
0.828,Sam Deep,5SjrCoaMIUauMrOZG2CUnq,iMpumelelo,11,0.536,0.0113,378265,-13.356,0.0526,112.019,SAF
0.676,Inkabi Zezwe,0KG5PG0nz6MmKLbDWtmpdk,Khaya Lami,4,0.459,0.396,255273,-8.84,0.0365,82.492,SAF
0.847,Loatinover Pounds,3x3aen8g82ZErdMyGBuHNN,Sosh Plata - Remix,8,0.556,0.751,238033,-6.485,0.0572,121.989,SAF
0.761,Mellow & Sleazy,3HCs7v1ac2ReqcUlTs7YVm,Kwelinye (feat. Keynote),1,0.656,0.00413,411451,-8.636,0.0526,111.988,SAF
0.926,Mas Musiq,1CrwpdodnkXcjPSrg8kw9g,Gangnam Style (feat. DJ Maphorisa & Kabza De Small),2,0.733,0.0632,350310,-12.642,0.056,111.01,SAF
0.807,Pcee,4aAxUQUNTtBhDgDcyCfXUu,"Kilimanjaro (feat. Justin99, Mema_Percent & Mr JazziQ)",5,0.474,0.00585,329073,-10.182,0.303,112.018,SAF
0.879,Kelvin Momo,4FEi7i9oDxDzcYbx53IHwq,Sukakude,5,0.435,0.0551,413585,-17.619,0.0716,111.976,SAF
0.684,Miguel,0JXXNGljqupsJaZsgSbMZV,Sure Thing,11,0.607,0.0267,195373,-8.127,0.1,81.001,SAF
0.851,Murumba Pitch,4hDjmMljGvNZuYUXw1HWw3,Wena Dali,5,0.42,0.0943,368620,-11.515,0.0772,112.002,SAF
0.594,Lwah Ndlunkulu,3Pv1NcASIE987vF8t1VWVu,Ngiyeza,2,0.496,0.634,281240,-8.685,0.07,139.909,SAF
0.827,uLazi,37ISMEYWqhRHcPEitHn8Er,yey,10,0.48,0.208,381941,-14.666,0.0652,111.988,SAF
0.823,Kali,7sliFe6W30tPBPh6dvZsIH,Area Codes,1,0.388,0.0187,139326,-10.867,0.491,154.569,SAF
0.559,SZA,4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,5,0.551,0.141,201800,-7.231,0.132,143.008,SAF
0.925,AKA,1nYOtsnFaAUQOZndulgzNb,Company,4,0.551,0.0522,244800,-9.907,0.23,100.027,SAF
0.508,David Kushner,1odExI7RdWc4BT515LTAwj,Daylight,2,0.43,0.83,212954,-9.475,0.0335,130.09,SAF
0.817,Drake,7aRCf5cLOFN1U7kvtChY1G,Search & Rescue,10,0.44,0.0603,272113,-8.482,0.0734,142.024,SAF
0.38,Spirit Of Praise,7wcjeveluiW5djtxLCxNSx,Thath'Indawo (Live),0,0.646,0.555,473248,-8.379,0.0678,105.845,SAF
0.795,DJ Maphorisa,4VrYIDyFUN4IYU3wtjbF8p,"Shona Kwelanga (feat. Mawhoo, Da Muziqal Chef & Kabza De Small)",1,0.824,0.00489,454319,-13.736,0.0686,112.004,SAF
0.707,Miley Cyrus,4DHcnVTT87F0zZhRPYmZ3B,Flowers,0,0.681,0.0632,200455,-4.325,0.0668,117.999,SAF
0.849,Myztro,26rx4ek7zk05Q9wEUbN1NF,"Myztro Ah Ah (feat. Xduppy, ShaunMusiQ & Ftears)",1,0.73,0.0433,336429,-7.375,0.0458,111.994,SAF
0.715,Metro Boomin,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),1,0.62,0.417,221520,-6.005,0.0484,97.95,SAF
0.795,Burna Boy,5YbPxJwPfrj7uswNwoF1pJ,Last Last,3,0.565,0.131,172342,-4.457,0.0948,87.925,SAF
0.644,SZA,1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,8,0.735,0.0521,153947,-5.747,0.0391,88.98,SAF
0.694,Inkabi Zezwe,5S1axLTRin5cSVVle9bSbO,Intro (Inkabi Zezwe),5,0.729,0.108,220000,-6.789,0.13,127.475,SAF
0.813,Mas Musiq,3PdO57q0KLWkfWXsXQJlV6,Sengizwile (feat. Aymos & Young Stunna),3,0.632,0.0283,420039,-9.723,0.0482,112.044,SAF
0.733,Chris Brown,5IgjP7X4th6nMNDh4akUHb,Under The Influence,9,0.69,0.0635,184613,-5.529,0.0427,116.992,SAF
0.463,Future,59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),1,0.642,0.314,189893,-4.474,0.34,83.389,SAF
0.846,Pcee,1vBqDhQhSlwr8rgIWTpCWT,Johnny ke Johnny (feat. Papi_SA),10,0.507,0.0874,323424,-12.392,0.0806,113.005,SAF
0.851,Lil Yachty,7iTTWHbr4tAlsRJN4m4bay,Strike (Holster),1,0.642,0.0658,148115,-5.281,0.216,143.091,SAF
0.762,MÖRDA,5U6zQqXCVZokE7UH4kdAB1,Mohigan Sun,9,0.68,0.0189,427160,-12.023,0.0787,117.989,SAF
0.696,PinkPantheress,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a Liar Pt. 2,5,0.809,0.252,131013,-8.254,0.05,132.962,SAF
0.569,Fantasia,4iuNZTcvT9diFySSzVsnVS,When I See U,8,0.596,0.452,217347,-6.486,0.172,93.135,SAF
0.767,AKA,2THbHmoRIjbGQgP0HylMbx,Lemons (Lemonade),0,0.525,0.0386,259592,-10.225,0.232,98.101,SAF
0.69,J. Cole,68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,10,0.521,0.324,292799,-8.492,0.339,100.028,SAF
0.491,Lwah Ndlunkulu,2DTnuVhrGnLcmgutAW4vb1,Ithuba,0,0.547,0.678,263004,-8.162,0.129,112.197,SAF
0.856,Murumba Pitch,1kKltSWkRUTB7LYVFJXS2w,Esangweni,6,0.569,0.0649,375324,-8.974,0.048,110.016,SAF
0.797,K.O,65NAMIdsZkxYIM5ui8SJSw,SETE (feat. Young Stunna & Blxckie),4,0.627,0.183,249533,-7.096,0.0698,96.019,SAF
0.783,FIFTY FIFTY,7FbrGaHYVDmfr7KoLIZnQ7,Cupid - Twin Ver.,11,0.592,0.435,174253,-8.332,0.0331,120.018,SAU
0.603,Adele,7j4OmvkjRz0PrjFADlHfQx,Set Fire to the Rain,2,0.67,0.00408,242974,-3.882,0.0249,107.993,SAU
0.593,INTERWORLD,2ksyzVfU0WJoBpu8otr4pz,METAMORPHOSIS,7,0.641,0.426,142839,-12.727,0.0992,175.014,SAU
0.629,Jimin,3Ua0m0YmEjrMi9XErKcNiR,Like Crazy,7,0.733,0.0025,212241,-5.445,0.0419,120.001,SAU
0.644,SZA,1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,8,0.735,0.0521,153947,-5.747,0.0391,88.98,SAU
0.696,PinkPantheress,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a Liar Pt. 2,5,0.809,0.252,131013,-8.254,0.05,132.962,SAU
0.442,Tom Odell,7jtQIBanIiJOMS6RyCx6jZ,Another Love,4,0.538,0.717,244360,-8.55,0.0451,122.758,SAU
0.671,Mohammed Saeed,0zzrAsIPYKENTWOwZqYjYp,Alo Aleky,7,0.41,0.921,178886,-8.192,0.183,165.955,SAU
0.464,Arctic Monkeys,5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,0,0.417,0.136,183956,-9.345,0.0256,67.528,SAU
0.679,The Weeknd,7MXVkk9YMctZqd1Srtv4MB,Starboy,7,0.587,0.141,230453,-7.015,0.276,186.003,SAU
0.737,sped up 8282,3B228N0GxfUCwPyfNcJxps,Cupid – Twin Ver. (FIFTY FIFTY) – Sped Up Version,5,0.725,0.417,145200,-7.989,0.0414,144.069,SAU
0.568,Lana Del Rey,1FEiijYPJtyswChfcpv3p0,Summertime Sadness,1,0.646,0.0464,264773,-6.793,0.0332,111.945,SAU
0.54,JIN,0h7QMc9ZRzA9QJrbEHytn2,The Astronaut,5,0.761,0.00446,282463,-5.356,0.0311,124.988,SAU
0.369,Cigarettes After Sex,3AVrVz5rK8Hrqo9YGiVGN5,Apocalypse,5,0.467,0.0194,290147,-9.018,0.0274,94.473,SAU
0.715,Metro Boomin,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),1,0.62,0.417,221520,-6.005,0.0484,97.95,SAU
0.621,Maha Ftouni,5DWgoXhsm5LjfyERSbaqzO,El Sabr Gamel -الصبر جميل,2,0.532,0.762,299431,-7.639,0.0459,143.948,SAU
0.637,Eminem,561jH07mF1jHuk7KlaeF0s,Mockingbird,0,0.678,0.209,250760,-3.798,0.266,84.039,SAU
0.466,Øneheart,4xF4ZBGPZKxECeDFrqSAG4,snowfall,10,0.0918,0.929,124066,-26.813,0.0269,95.014,SAU
0.52,Harry Styles,4Dvkj6JhhA12EX05fT7y2e,As It Was,6,0.731,0.342,167303,-5.338,0.0557,173.93,SAU
0.841,JISOO,69CrOS7vEHIrhC2ILyEi0s,FLOWER,9,0.384,0.0236,173134,-7.684,0.0351,123.961,SAU
0.575,The Weeknd,4W4fNrZYkobj539TOWsLO2,Die For You (with Ariana Grande) - Remix,1,0.5,0.227,232857,-7.594,0.0707,67.033,SAU
0.679,Abdul Majeed Abdullah,4tKBEzm5jPrV4b1GYZnN2P,يا ابن الأوادم,4,0.792,0.228,295649,-6.795,0.0594,114.26,SAU
0.409,Cigarettes After Sex,0Qr61NXlyAeQaADO5xn3rI,Cry,7,0.399,0.763,256800,-10.456,0.0275,142.823,SAU
0.508,David Kushner,1odExI7RdWc4BT515LTAwj,Daylight,2,0.43,0.83,212954,-9.475,0.0335,130.09,SAU
0.574,d4vd,78Sw5GDo6AlGwTwanjXbGh,Here With Me,4,0.469,0.534,242485,-8.209,0.0254,132.023,SAU
0.538,RAYE,5mHdCZtVyb4DcJw8799hZp,Escapism.,2,0.742,0.138,272373,-5.355,0.114,96.107,SAU
0.586,The Weeknd,2LBqCSwhJGcFQeTHMVGwy3,Die For You,1,0.525,0.111,260253,-7.163,0.0615,133.629,SAU
0.707,Miley Cyrus,4DHcnVTT87F0zZhRPYmZ3B,Flowers,0,0.681,0.0632,200455,-4.325,0.0668,117.999,SAU
0.571,d4vd,1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,6,0.544,0.453,132631,-10.613,0.0299,132.052,SAU
0.799,Rema,1s7oOCT8vauUh01PbJD6ps,Calm Down (with Selena Gomez),11,0.802,0.429,239318,-5.196,0.0371,107.008,SAU
0.623,Jimin,0u8rZGtXJrLtiSe34FPjGG,Like Crazy (English Version),7,0.755,0.00306,212254,-5.386,0.0415,119.957,SAU
0.684,Metro Boomin,2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),7,0.671,0.189,199920,-4.392,0.0464,88.048,SAU
0.579,Samar Tarik,21pRBYqcpAHzzyrSrX2HCb,Lw,7,0.262,0.865,201951,-12.373,0.0968,164.093,SAU
0.712,Kordhell,6qyS9qBy0mEk3qYaH8mPss,Murder In My Mind,10,0.972,0.00547,145000,-0.514,0.112,119.966,SAU
0.612,The Neighbourhood,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,10,0.807,0.0495,240400,-2.81,0.0336,124.053,SAU
0.571,Metro Boomin,5wG3HvLhF6Y5KTGlK0IW3J,Trance (with Travis Scott & Young Thug),1,0.549,0.18,194787,-7.38,0.404,119.497,SAU
0.73,Adele,6IAZHEBUIGJ6NJKxxOBIEr,Rolling in the Deep,8,0.769,0.138,228093,-5.114,0.0298,104.948,SAU
0.573,Libianca,26b3oVLrRUaaybJulow9kz,People,10,0.422,0.551,184791,-7.621,0.0678,124.357,SAU
0.665,BTS,4IJsVXbSeGPUrgwpVoHmlg,The Planet,0,0.848,0.000482,178156,-3.619,0.0708,119.986,SAU
0.294,Lana Del Rey,2mdEsXPu8ZmkHRRtAdC09e,Cinnamon Girl,6,0.337,0.814,300683,-10.614,0.036,91.781,SAU
0.645,Tory Lanez,3azJifCSqg9fRij2yKIbWz,The Color Violet,6,0.534,0.157,226467,-10.8,0.0479,105.02,SAU
0.453,Keane,0ll8uFnc0nANY35E0Lfxvg,Somewhere Only We Know,9,0.655,0.0794,236160,-4.22,0.0259,172.012,SAU
0.613,Taylor Swift,4R2kfaDFhslZEMJqAFNpdd,cardigan,0,0.581,0.537,239560,-8.588,0.0424,130.033,SAU
0.649,Aiman Qusailah,6tz18XXepNwclwplcUpGO9,Qalt Habiby,3,0.346,0.83,245304,-10.384,0.124,119.653,SAU
0.795,LE SSERAFIM,51vRumtqbkNW9wrKfESwfu,UNFORGIVEN (feat. Nile Rodgers),4,0.875,0.111,182149,-4.079,0.0525,104.008,SAU
0.774,FIFTY FIFTY,5mg3VB3Qh7jcR5kAAC4DSV,Cupid,2,0.66,0.662,174253,-8.2,0.0328,120.023,SAU
0.551,Stephen Sanchez,1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,10,0.55,0.777,176440,-5.339,0.0286,101.19,SAU
0.585,Jimin,59hBR0BCtJsfIbV9VzCVAp,Set Me Free Pt.2,0,0.815,0.115,200930,-4.165,0.0565,132.09,SAU
0.383,Oumaima Taleb,3quHorw9IRJWtWaZKpl6I1,الفين باب,8,0.654,0.538,285291,-5.721,0.0465,116.474,SAU
0.398,Majid Almohandis,0WD009cqcJoOSaF8dsSh1s,بديت اطيب,8,0.601,0.548,276011,-6.281,0.0488,77.831,SAU
0.783,FIFTY FIFTY,7FbrGaHYVDmfr7KoLIZnQ7,Cupid - Twin Ver.,11,0.592,0.435,174253,-8.332,0.0331,120.018,SGP
0.841,JISOO,69CrOS7vEHIrhC2ILyEi0s,FLOWER,9,0.384,0.0236,173134,-7.684,0.0351,123.961,SGP
0.804,NewJeans,65FftemJ1DbbZ45DUfHJXE,OMG,9,0.771,0.357,212253,-4.067,0.0433,126.956,SGP
0.795,LE SSERAFIM,51vRumtqbkNW9wrKfESwfu,UNFORGIVEN (feat. Nile Rodgers),4,0.875,0.111,182149,-4.079,0.0525,104.008,SGP
0.683,IVE,70t7Q6AYG6ZgTYmJWcnkUM,I AM,4,0.875,0.0115,183853,-4.866,0.0549,122.002,SGP
0.688,BLACKPINK,0bYVPJvXr8ACmw313cVvhB,Tally,2,0.637,0.00777,184248,-4.85,0.031,129.902,SGP
0.693,BLACKPINK,5zwwW9Oq7ubSxoCGyW1nbY,Pink Venom,4,0.734,0.0145,186964,-6.189,0.202,180.06,SGP
0.818,BLACKPINK,7gRFDGEzF9UkBV233yv2dc,Shut Down,0,0.69,0.00327,175889,-5.119,0.0454,110.071,SGP
0.771,SEVENTEEN,3AOf6YEpxQ894FmrwI9k96,Super,8,0.88,0.162,200387,-4.091,0.0857,137.018,SGP
0.644,SZA,1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,8,0.735,0.0521,153947,-5.747,0.0391,88.98,SGP
0.774,FIFTY FIFTY,5mg3VB3Qh7jcR5kAAC4DSV,Cupid,2,0.66,0.662,174253,-8.2,0.0328,120.023,SGP
0.814,NewJeans,3r8RuvgbX9s7ammBn07D3W,Ditto,6,0.641,0.027,185507,-5.957,0.111,133.854,SGP
0.515,JVKE,5odlY52u43F5BjByhxg7wg,golden hour,4,0.593,0.653,209260,-4.801,0.0322,94.467,SGP
0.575,The Weeknd,4W4fNrZYkobj539TOWsLO2,Die For You (with Ariana Grande) - Remix,1,0.5,0.227,232857,-7.594,0.0707,67.033,SGP
0.915,BLACKPINK,0L8LOav65XwLjCLS11gNPD,Typa Girl,7,0.621,0.0745,179173,-6.519,0.1,131.984,SGP
0.707,Miley Cyrus,4DHcnVTT87F0zZhRPYmZ3B,Flowers,0,0.681,0.0632,200455,-4.325,0.0668,117.999,SGP
0.574,d4vd,78Sw5GDo6AlGwTwanjXbGh,Here With Me,4,0.469,0.534,242485,-8.209,0.0254,132.023,SGP
0.812,BLACKPINK,4SFknyjLcyTLJFPKD2m96o,How You Like That,11,0.761,0.0465,182956,-5.222,0.0812,130.032,SGP
0.763,TAEYANG,5HrIcZOo1DysX53qDRlRnt,Shoong! (feat. LISA of BLACKPINK),11,0.699,0.00789,205101,-6.118,0.0554,110.01,SGP
0.672,Miley Cyrus,1daDRI9ahBonbWD8YcxOIB,Angels Like You,5,0.642,0.0981,196453,-4.035,0.0313,121.981,SGP
0.484,Ronghao Li,4p9jbhD6N7HpuECGusu6iT,烏梅子醬,9,0.546,0.502,257252,-6.793,0.0618,169.99,SGP
0.574,YOASOBI,7ovUcF5uHTBRzUpB6ZOmvt,アイドル,1,0.935,0.112,213234,-2.783,0.0926,166.008,SGP
0.52,Harry Styles,4Dvkj6JhhA12EX05fT7y2e,As It Was,6,0.731,0.342,167303,-5.338,0.0557,173.93,SGP
0.713,承桓,5Rzpn60KTM11EBETHaF9Kt,我会等,1,0.449,0.302,195484,-8.288,0.0372,124.067,SGP
0.8,IVE,7foeH2Emgq8A3LWk3q6dat,Kitsch,11,0.792,0.0119,195440,-4.953,0.0529,102.0,SGP
0.831,LISA,7hU3IHwjX150XLoTVmjD0q,MONEY,1,0.554,0.161,168228,-9.998,0.218,140.026,SGP
0.508,David Kushner,1odExI7RdWc4BT515LTAwj,Daylight,2,0.43,0.83,212954,-9.475,0.0335,130.09,SGP
0.74,Sabrina Carpenter,6dgUya35uo964z7GZXM07g,Nonsense,8,0.697,0.0268,163648,-4.912,0.034,138.992,SGP
0.593,NewJeans,0a4MMyCrzT0En247IhqZbD,Hype Boy,4,0.935,0.268,179027,-3.43,0.225,99.976,SGP
0.552,Taylor Swift,1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,9,0.702,0.117,178427,-5.707,0.157,169.994,SGP
0.637,Taylor Swift,0V3wPSX9ygBnCm8psDIegu,Anti-Hero,4,0.643,0.13,200690,-6.571,0.0519,97.008,SGP
0.654,BLACKPINK,4Ws314Ylb27BVsvlZOy30C,Lovesick Girls,6,0.707,0.00559,194765,-5.661,0.0664,127.97,SGP
0.786,BLACKPINK,4ZxOuNHhpyOj4gv52MtQpT,As If It's Your Last,8,0.852,0.0687,213264,-2.687,0.0813,125.036,SGP
0.601,Justin Bieber,6I3mqTwhRpn34SLVafSH7G,Ghost,2,0.741,0.185,153190,-5.569,0.0478,153.96,SGP
0.715,Metro Boomin,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),1,0.62,0.417,221520,-6.005,0.0484,97.95,SGP
0.654,BLACKPINK,3MJhPqL2IgGs7gHEB2M35q,Hard to Love,5,0.768,0.00616,162570,-5.007,0.0431,104.97,SGP
0.757,aespa,1ULdASrNy5rurl1TZfFaMP,Spicy,11,0.898,0.0138,197040,-1.247,0.0667,114.949,SGP
0.551,Stephen Sanchez,1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,10,0.55,0.777,176440,-5.339,0.0286,101.19,SGP
0.535,Taylor Swift,3sqrvkNC6IPTIXvvbx9Arw,Enchanted,8,0.618,0.0716,352200,-3.913,0.0273,81.975,SGP
0.799,Rema,1s7oOCT8vauUh01PbJD6ps,Calm Down (with Selena Gomez),11,0.802,0.429,239318,-5.196,0.0371,107.008,SGP
0.309,张远,1IVj6CsBbTgOEpo0W6hgwN,嘉宾,9,0.434,0.672,333629,-8.88,0.0363,71.585,SGP
0.697,OneRepublic,4fYte8ZvTK14NEhAOZocBi,I Ain't Worried,0,0.802,0.0988,148120,-6.412,0.0456,139.951,SGP
0.737,sped up 8282,3B228N0GxfUCwPyfNcJxps,Cupid – Twin Ver. (FIFTY FIFTY) – Sped Up Version,5,0.725,0.417,145200,-7.989,0.0414,144.069,SGP
0.586,The Weeknd,2LBqCSwhJGcFQeTHMVGwy3,Die For You,1,0.525,0.111,260253,-7.163,0.0615,133.629,SGP
0.763,BLACKPINK,6hvczQ05jc1yGlp9zhb95V,Kill This Love,2,0.835,0.323,191050,-5.234,0.191,131.875,SGP
0.558,"Tyler, The Creator",7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),6,0.559,0.371,180387,-9.222,0.0959,78.558,SGP
0.696,PinkPantheress,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a Liar Pt. 2,5,0.809,0.252,131013,-8.254,0.05,132.962,SGP
0.559,SZA,4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,5,0.551,0.141,201800,-7.231,0.132,143.008,SGP
0.54,WeiBird,72OVnXDzugvrCU25lMi9au,"如果可以 - 電影""月老""主題曲",3,0.54,0.241,274400,-6.368,0.029,74.969,SGP
0.815,(G)I-DLE,4uOBL4DDWWVx4RhYKlPbPC,Queencard,4,0.834,0.0327,161240,-2.828,0.0475,129.989,SGP
0.665,BTS,4IJsVXbSeGPUrgwpVoHmlg,The Planet,0,0.848,0.000482,178156,-3.619,0.0708,119.986,THA
0.831,LISA,7hU3IHwjX150XLoTVmjD0q,MONEY,1,0.554,0.161,168228,-9.998,0.218,140.026,THA
0.763,TAEYANG,5HrIcZOo1DysX53qDRlRnt,Shoong! (feat. LISA of BLACKPINK),11,0.699,0.00789,205101,-6.118,0.0554,110.01,THA
0.629,Jimin,3Ua0m0YmEjrMi9XErKcNiR,Like Crazy,7,0.733,0.0025,212241,-5.445,0.0419,120.001,THA
0.543,Colde,34o6gteNy2T5rieA0xYAgo,Don't ever say love me (feat. RM of BTS),11,0.475,0.355,214920,-6.502,0.0541,145.115,THA
0.418,Cocktail,38uarkAk3Y13onWxwj0MIq,ไม่เป็นรอง,9,0.634,0.624,293226,-6.664,0.0362,186.026,THA
0.697,Agust D,4bjN59DRXFRxBE1g5ne6B1,Haegeum,7,0.837,0.313,168927,-2.651,0.304,85.097,THA
0.841,JISOO,69CrOS7vEHIrhC2ILyEi0s,FLOWER,9,0.384,0.0236,173134,-7.684,0.0351,123.961,THA
0.495,Newery,5OaXaynJZgklXEwzhouey5,กลิ่นดอกไม้,9,0.702,0.0997,232750,-5.603,0.0324,180.077,THA
0.579,เรนิษรา,7BUHKcrvmr9WIAgEBkwukl,ผู้ถูกเลือกให้ผิดหวัง (ดอกไม้ฤดูหนาว) - Sad flower,7,0.341,0.521,270033,-10.106,0.0272,90.061,THA
0.783,FIFTY FIFTY,7FbrGaHYVDmfr7KoLIZnQ7,Cupid - Twin Ver.,11,0.592,0.435,174253,-8.332,0.0331,120.018,THA
0.757,aespa,1ULdASrNy5rurl1TZfFaMP,Spicy,11,0.898,0.0138,197040,-1.247,0.0667,114.949,THA
0.544,Pop Pongkool,03Yp2uEOtPGHQ6E9XSjmyv,สลักจิต,11,0.582,0.409,264444,-6.846,0.0375,162.075,THA
